idx,label
3163,0
3164,0
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,0
3174,0
3175,0
3177,0
3178,0
3179,0
3180,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0
3199,0
3200,0
3201,0
3203,0
3204,0
3205,0
3206,0
3207,0
3209,0
3211,0
3212,0
3214,0
3215,0
3216,0
3217,0
3218,0
3220,0
3221,0
3223,0
3224,0
3225,0
3226,0
3227,0
3228,0
3229,0
3230,0
3232,0
3233,0
3234,0
3235,0
3236,0
3237,0
3238,0
3239,3
3241,0
3242,0
3243,0
3245,0
3246,0
3247,0
3248,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,0
3258,0
3259,0
3260,0
3261,0
3262,0
3263,0
3264,0
3265,3
3266,3
3267,3
3268,3
3269,3
3270,3
3271,3
3272,3
3273,2
3274,2
3275,2
3276,2
3277,2
3278,2
3279,2
3280,2
3281,2
3282,2
3283,3
3284,3
3285,3
3286,3
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0
3294,3
3295,3
3296,3
3297,3
3298,3
3299,3
3300,3
3301,0
3302,0
3303,0
3304,0
3305,0
3307,0
3309,0
3310,0
3311,0
3312,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3322,0
3324,0
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,0
3332,1
3333,3
3334,1
3335,1
3336,0
3337,0
3338,0
3339,0
3340,0
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,0
3349,0
3350,3
3351,0
3352,0
3354,0
3355,0
3356,0
3357,3
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,0
3365,0
3366,0
3367,0
3368,0
3369,0
3370,0
3371,0
3372,0
3373,0
3374,0
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0
3384,0
3385,0
3386,0
3387,0
3388,0
3390,0
3391,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,0
3399,0
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,0
3415,0
3417,0
3418,0
3419,0
3420,2
3421,2
3422,2
3423,2
3424,2
3425,2
3426,2
3427,2
3428,0
3429,0
3430,0
3431,0
3433,0
3435,0
3436,0
3437,0
3438,0
3439,0
3440,0
3441,0
3442,0
3443,0
3444,0
3445,0
3446,2
3447,2
3448,2
3449,2
3450,2
3451,0
3452,0
3453,0
3454,0
3455,0
3456,0
3457,3
3458,3
3459,3
3460,3
3461,3
3462,3
3463,3
3464,3
3465,3
3466,2
3467,2
3468,2
3469,2
3470,3
3471,2
3472,2
3473,2
3474,2
3475,2
3476,2
3477,2
3478,2
3479,0
3480,0
3481,3
3482,2
3483,3
3484,3
3485,2
3486,2
3487,2
3488,2
3489,2
3490,2
3491,2
3492,2
3493,2
3494,2
3495,2
3496,3
3497,3
3498,3
3499,3
3501,2
3502,2
3503,2
3504,2
3505,3
3506,2
3507,3
3508,3
3509,3
3510,3
3511,3
3512,2
3513,3
3514,2
3515,2
3516,2
3517,2
3519,2
3520,2
3521,2
3522,2
3523,2
3524,2
3525,2
3526,2
3527,2
3528,2
3529,2
3530,2
3531,2
3532,2
3533,2
3534,2
3535,2
3536,2
3537,2
3538,2
3539,2
3540,2
3541,2
3542,3
3543,2
3544,2
3545,2
3546,2
3547,2
3548,2
3549,2
3550,2
3551,2
3553,2
3554,3
3555,3
3556,3
3557,2
3558,2
3559,0
3560,0
3561,0
3562,0
3563,0
3564,1
3565,1
3566,1
3567,1
3568,1
3569,1
3570,1
3571,1
3572,1
3573,0
3574,0
3575,0
3576,0
3577,1
3578,1
3579,1
3580,1
3581,1
3582,1
3583,1
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,1
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,1
3598,1
3599,1
3600,1
3601,1
3602,1
3603,2
3604,2
3605,2
3606,1
3607,1
3608,1
3609,1
3610,2
3611,2
3612,2
3613,2
3614,2
3615,2
3616,2
3617,2
3618,2
3619,2
3620,2
3621,3
3622,0
3623,0
3624,1
3625,1
3626,1
3627,1
3628,1
3629,1
3630,3
3631,3
3632,2
3633,2
3634,2
3635,2
3636,1
3637,2
3638,3
3639,3
3640,1
3641,1
3642,1
3643,1
3644,1
3645,1
3646,3
3647,0
3648,0
3650,0
3651,0
3652,0
3653,0
3654,2
3655,3
3656,2
3657,2
3658,2
3659,2
3660,2
3661,3
3662,3
3663,3
3664,3
3665,3
3666,3
3667,0
3668,0
3669,0
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3679,0
3680,0
3681,0
3682,0
3683,0
3684,0
3685,1
3686,1
3687,1
3688,1
3689,1
3691,1
3692,1
3693,1
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3705,1
3706,1
3707,0
3708,1
3709,1
3710,1
3711,1
3712,1
3713,1
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,3
3722,3
3723,0
3724,0
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,0
3734,0
3735,0
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,1
3747,1
3748,3
3749,0
3750,3
3751,3
3752,3
3753,3
3754,3
3755,3
3756,3
3757,3
3758,3
3759,3
3761,0
3762,1
3763,1
3764,1
3765,1
3766,1
3767,2
3768,0
3769,0
3770,0
3771,0
3772,0
3773,0
3774,1
3775,1
3776,1
3777,1
3778,1
3779,1
3780,1
3781,1
3782,1
3783,1
3784,1
3785,1
3786,1
3787,1
3788,1
3789,1
3790,1
3791,1
3792,1
3793,1
3794,1
3795,1
3796,1
3797,1
3798,1
3799,1
3800,1
3801,1
3802,1
3803,1
3804,1
3805,1
3806,0
3807,1
3808,3
3809,3
3810,3
3811,1
3812,1
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0
3824,0
3825,0
3826,0
3827,0
3828,0
3829,0
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,0
3855,0
3856,0
3857,0
3858,0
3859,0
3860,0
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3875,0
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,0
3893,2
3894,2
3895,0
3896,0
3897,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3906,2
3907,2
3908,2
3909,2
3910,2
3911,2
3912,2
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,0
3920,0
3921,0
3922,0
3923,0
3924,0
3925,0
3926,0
3927,0
3928,0
3929,0
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,2
3943,2
3944,2
3945,2
3946,2
3947,2
3948,2
3949,2
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3958,0
3959,2
3960,2
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,2
3968,2
3969,2
3970,2
3971,2
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,0
3983,0
3984,2
3985,2
3986,2
3987,2
3988,2
3989,2
3990,2
3991,2
3992,2
3993,2
3994,0
3995,0
3996,0
3997,0
3999,0
4000,0
4001,0
4002,0
4003,0
4004,0
4005,0
4006,0
4007,0
4008,0
4010,0
4011,3
4012,3
4013,2
4014,3
4015,3
4016,3
4017,3
4018,3
4019,3
4020,2
4021,2
4022,2
4023,2
4024,2
4025,2
4026,2
4027,2
4028,2
4029,2
4030,2
4031,0
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0
4040,2
4041,0
4042,0
4043,0
4044,0
4045,0
4046,0
4047,0
4048,0
4049,0
4050,0
4051,2
4052,2
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,0
4094,2
4095,2
4096,3
4097,2
4098,2
4099,2
4100,2
4101,2
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0
4112,0
4113,0
4114,0
4115,0
4117,0
4118,0
4119,0
4120,0
4121,2
4122,2
4123,2
4124,2
4125,2
4126,2
4127,2
4128,2
4129,2
4130,2
4131,2
4132,2
4133,2
4134,2
4135,3
4136,2
4137,3
4138,3
4139,3
4140,3
4141,3
4142,3
4143,3
4144,3
4145,2
4146,2
4147,2
4148,2
4149,2
4150,2
4151,2
4152,2
4153,2
4154,3
4155,3
4156,3
4157,3
4158,3
4159,3
4160,2
4161,2
4162,2
4163,2
4164,2
4165,2
4166,2
4167,2
4168,2
4169,2
4170,2
4171,3
4178,0
4179,0
4180,0
4181,0
4182,0
4183,0
4184,0
4185,0
4187,0
4188,0
4189,0
4190,0
4191,0
4192,0
4193,0
4194,0
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4211,3
4212,0
4213,0
4214,0
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,0
4240,0
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,2
4251,2
4252,2
4253,2
4254,3
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,0
4267,0
4268,0
4269,0
4270,0
4271,0
4273,0
4275,0
4276,0
4277,0
4278,0
4279,2
4280,2
4281,0
4282,0
4283,2
4284,2
4285,2
4286,0
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,0
4314,0
4315,0
4316,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,0
4356,0
4357,0
4359,1
4360,1
4361,1
4362,3
4363,1
4364,1
4365,1
4366,1
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,1
4375,3
4376,1
4377,1
4378,1
4379,1
4381,1
4382,1
4383,1
4384,1
4385,1
4386,1
4387,1
4388,1
4389,2
4390,2
4391,2
4392,2
4393,2
4394,2
4395,2
4396,1
4397,2
4398,2
4399,2
4401,1
4402,1
4403,1
4405,1
4406,1
4407,1
4408,2
4409,2
4410,2
4411,2
4412,2
4413,2
4414,0
4415,0
4416,0
4417,0
4418,0
4419,2
4420,2
4421,2
4422,2
4423,2
4424,2
4425,2
4426,2
4427,2
4428,2
4429,2
4430,2
4431,0
4432,0
4433,0
4434,0
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,2
4453,2
4454,2
4455,2
4456,2
4457,3
4458,2
4459,3
4460,2
4461,2
4462,2
4463,2
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,0
4474,0
4475,2
4476,2
4477,2
4478,2
4479,2
4480,2
4481,2
4482,2
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,0
4496,0
4497,0
4498,0
4499,0
4500,0
4501,0
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4515,0
4516,0
4517,0
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,0
4526,0
4527,0
4528,2
4529,2
4530,2
4531,2
4532,2
4533,2
4534,2
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0
4544,0
4545,0
4546,0
4547,0
4548,0
4549,0
4550,0
4551,0
4552,0
4553,0
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,2
4565,0
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0
4573,0
4574,0
4575,2
4576,0
4577,0
4578,0
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,2
4587,0
4588,0
4589,0
4590,0
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,0
4602,0
4603,0
4604,0
4605,0
4607,0
4608,0
4609,0
4610,0
4611,2
4612,2
4613,2
4614,1
4615,1
4616,1
4618,1
4619,1
4620,1
4621,1
4622,1
4623,2
4624,3
4625,2
4626,3
4627,3
4628,3
4629,3
4630,2
4631,2
4632,2
4633,2
4634,1
4635,1
4636,1
4637,1
4638,1
4639,1
4640,1
4641,1
4642,2
4643,2
4644,2
4645,3
4646,1
4647,1
4648,1
4649,1
4650,1
4651,1
4652,1
4653,1
4654,1
4655,1
4656,1
4657,1
4658,1
4659,1
4660,1
4661,1
4662,1
4663,1
4664,1
4665,2
4666,2
4668,1
4669,1
4670,1
4671,1
4672,1
4673,1
4674,1
4675,3
4676,1
4677,1
4678,1
4679,1
4680,1
4681,1
4682,1
4683,1
4684,1
4685,1
4686,1
4687,2
4688,2
4689,2
4690,2
4691,2
4692,1
4693,3
4694,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,1
4703,1
4704,3
4705,3
4706,3
4707,3
4708,3
4709,3
4710,3
4711,3
4712,3
4713,3
4714,3
4715,2
4716,1
4717,1
4718,1
4719,1
4720,1
4721,1
4722,1
4723,2
4724,2
4725,2
4726,2
4727,2
4728,2
4729,2
4730,2
4731,2
4732,2
4733,2
4734,2
4735,2
4736,0
4737,0
4738,0
4739,0
4740,0
4741,0
4742,0
4743,0
4744,0
4745,0
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,2
4767,3
4768,0
4769,0
4770,0
4771,2
4772,0
4773,0
4774,0
4775,3
4776,0
4777,0
4778,0
4779,0
4780,0
4781,2
4782,2
4783,3
4784,3
4785,3
4786,3
4787,3
4788,3
4789,0
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4815,0
4816,0
4817,0
4818,0
4819,0
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,1
4835,1
4836,1
4837,1
4838,1
4839,1
4841,0
4842,0
4843,1
4844,1
4846,1
4847,1
4848,1
4850,1
4851,1
4852,0
4854,0
4855,0
4856,1
4857,1
4858,1
4859,1
4860,1
4861,1
4863,3
4864,1
4865,1
4866,1
4867,1
4868,1
4869,3
4870,1
4871,1
4872,1
4873,1
4874,1
4875,1
4877,1
4878,1
4879,1
4880,1
4881,0
4882,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,2
4897,2
4898,0
4899,0
4900,0
4901,2
4902,3
4903,2
4904,2
4905,2
4906,2
4907,2
4908,2
4909,2
4910,3
4911,3
4912,3
4913,3
4914,3
4915,3
4916,3
4917,3
4918,3
4919,3
4920,3
4921,3
4922,3
4923,3
4924,3
4925,3
4926,3
4927,2
4928,2
4929,2
4930,2
4931,2
4932,2
4933,2
4934,3
4935,3
4936,3
4937,3
4938,3
4939,2
4940,2
4941,2
4942,2
4943,2
4944,2
4945,2
4946,2
4947,2
4948,3
4949,3
4950,3
4951,2
4952,2
4953,2
4954,2
4955,2
4956,2
4957,2
4958,2
4959,2
4960,2
4961,2
4963,2
4964,2
4965,2
4966,2
4967,2
4968,2
4969,2
4970,2
4971,2
4972,2
4973,2
4974,2
4975,2
4976,2
4977,2
4978,2
4979,2
4980,2
4981,2
4982,2
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,0
4990,1
4991,1
4992,1
4993,1
4994,1
4995,1
4996,1
4997,0
4998,0
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,0
5006,0
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0
5028,0
5029,0
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,0
5095,0
5096,0
5098,0
5099,0
5100,0
5101,0
5102,0
5103,3
5104,3
5105,1
5106,1
5107,1
5108,1
5109,1
5110,3
5111,3
5112,3
5113,3
5114,2
5115,2
5116,2
5117,2
5118,0
5119,0
5120,0
5121,0
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,1
5130,1
5131,1
5132,1
5133,1
5134,1
5135,2
5136,2
5137,3
5138,2
5139,2
5140,3
5141,2
5142,2
5143,3
5144,1
5145,1
5146,1
5147,1
5148,2
5149,2
5150,3
5151,3
5152,3
5153,3
5154,2
5155,3
5156,3
5157,3
5158,2
5159,3
5160,3
5161,3
5162,2
5163,2
5164,2
5165,2
5166,3
5167,3
5168,3
5169,3
5170,3
5171,3
5172,3
5173,3
5174,3
5175,3
5176,3
5177,3
5178,3
5179,3
5180,3
5181,3
5182,3
5183,2
5184,3
5185,2
5186,2
5187,3
5188,2
5189,3
5190,2
5191,0
5193,0
5194,0
5195,0
5196,0
5197,0
5198,0
5199,0
5200,2
5201,2
5202,2
5203,2
5204,2
5205,2
5206,2
5207,2
5208,2
5209,2
5210,2
5211,0
5212,3
5213,3
5214,3
5215,0
5216,0
5217,0
5218,0
5219,0
5220,0
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5235,0
5236,0
5237,0
5238,0
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5249,0
5250,0
5251,0
5252,0
5253,2
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,0
5264,0
5265,2
5266,2
5267,0
5268,0
5269,0
5270,0
5271,0
5272,0
5273,0
5274,0
5275,0
5276,0
5277,0
5278,2
5279,2
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,2
5295,2
5296,3
5297,2
5298,3
5299,2
5300,1
5301,1
5302,1
5303,1
5304,1
5305,1
5306,2
5307,3
5308,3
5309,3
5310,0
5311,0
5312,0
5313,0
5315,0
5316,0
5317,0
5318,0
5319,0
5320,0
5321,0
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,2
5329,2
5330,0
5331,0
5332,0
5333,0
5334,0
5335,0
5336,0
5337,0
5338,0
5339,0
5340,0
5341,0
5342,0
5343,0
5344,0
5345,0
5346,0
5347,0
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,0
5368,0
5369,0
5370,0
5371,0
5372,0
5373,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,2
5384,2
5385,0
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,2
5393,0
5394,0
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,0
5410,0
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,0
5419,2
5420,2
5421,2
5422,2
5423,2
5424,2
5425,2
5426,2
5427,2
5428,2
5429,0
5430,0
5431,0
5432,0
5433,0
5434,0
5435,0
5436,0
5437,0
5438,0
5439,0
5440,0
5441,0
5442,0
5443,0
5444,0
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,0
5463,3
5464,0
5465,0
5466,0
5467,0
5468,0
5470,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5480,0
5481,0
5482,0
5483,0
5484,0
5485,0
5486,0
5487,0
5488,0
5489,0
5490,2
5491,2
5492,2
5493,0
5494,0
5496,0
5497,0
5498,0
5499,3
5500,0
5501,0
5504,0
5505,0
5506,0
5507,0
5508,0
5510,0
5511,0
5512,0
5513,0
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,0
5528,0
5530,0
5531,0
5532,0
5533,0
5534,0
5535,0
5536,0
5537,0
5539,0
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5561,0
5563,0
5564,0
5565,0
5566,0
5567,0
5568,0
5570,0
5571,0
5572,3
5573,3
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,2
5583,2
5584,2
5585,0
5586,0
5588,0
5590,0
5591,0
5592,2
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,0
5600,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,0
5607,0
5608,0
5609,0
5611,0
5612,0
5613,0
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,1
5628,1
5629,1
5630,1
5631,1
5632,1
5633,1
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,0
5644,1
5645,1
5646,1
5647,1
5648,1
5649,1
5650,1
5651,1
5652,1
5653,1
5654,1
5655,1
5656,1
5657,1
5658,1
5659,1
5660,1
5661,2
5662,2
5663,1
5664,1
5665,0
5666,0
5667,0
5668,0
5669,0
5670,1
5671,1
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,0
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0
5696,0
5697,0
5698,1
5699,1
5700,1
5702,3
5703,1
5704,1
5705,0
5706,0
5707,0
5708,0
5709,0
5710,0
5711,0
5712,0
5713,0
5714,0
5715,0
5716,0
5717,0
5718,0
5719,0
5720,0
5722,0
5723,0
5724,0
5725,0
5726,1
5727,1
5728,1
5729,0
5730,0
5731,0
5732,1
5733,1
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,3
5741,1
5742,0
5743,0
5744,0
5745,0
5746,0
5747,0
5748,0
5749,0
5750,0
5751,0
5752,0
5753,0
5754,0
5755,0
5756,0
5757,0
5758,0
5759,0
5760,0
5761,0
5762,0
5763,0
5764,0
5765,0
5766,0
5767,0
5768,0
5769,0
5770,0
5771,0
5772,0
5773,0
5774,0
5775,0
5776,0
5777,0
5778,0
5779,0
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,2
5788,2
5789,2
5790,1
5791,1
5792,1
5794,1
5795,1
5796,2
5797,2
5798,2
5799,2
5800,2
5801,2
5802,2
5803,2
5804,1
5805,3
5806,1
5807,1
5808,1
5809,1
5810,1
5811,1
5812,1
5813,1
5814,1
5815,1
5816,1
5817,1
5818,1
5819,2
5820,2
5821,2
5822,2
5823,2
5824,2
5825,1
5826,1
5827,1
5828,1
5829,2
5830,2
5831,2
5833,2
5834,2
5835,3
5836,1
5837,1
5838,1
5839,1
5840,1
5841,1
5843,1
5844,1
5845,1
5846,1
5847,1
5848,1
5849,1
5850,1
5851,1
5852,1
5853,1
5854,1
5855,1
5856,1
5857,1
5858,1
5859,1
5860,1
5861,1
5862,1
5863,1
5864,1
5865,1
5866,1
5867,1
5868,2
5869,2
5870,2
5871,2
5872,2
5874,1
5875,1
5876,1
5877,1
5878,1
5879,0
5880,0
5881,0
5882,0
5883,0
5884,0
5885,0
5886,0
5887,0
5888,0
5889,0
5890,0
5892,0
5893,0
5894,0
5895,0
5896,0
5897,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,0
5911,0
5912,0
5913,0
5914,0
5915,0
5916,0
5917,0
5918,1
5919,1
5920,1
5921,0
5922,0
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,0
5931,0
5932,1
5933,1
5934,1
5935,1
5936,2
5937,2
5938,2
5939,2
5940,2
5941,2
5942,2
5943,2
5944,2
5945,2
5946,3
5947,1
5948,1
5949,1
5950,1
5951,1
5952,1
5953,1
5954,1
5955,1
5956,1
5957,2
5958,2
5959,3
5960,3
5961,3
5962,3
5963,3
5964,3
5965,1
5966,1
5967,1
5968,1
5969,1
5970,1
5971,1
5972,1
5973,1
5974,1
5975,1
5976,1
5977,1
5978,1
5979,1
5980,1
5981,1
5982,3
5983,1
5984,1
5985,1
5986,1
5987,1
5988,1
5989,1
5990,1
5991,1
5992,1
5993,1
5994,1
5995,1
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6005,0
6006,0
6007,0
6008,0
6010,0
6011,0
6012,0
6013,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6030,3
6031,0
6032,0
6033,0
6034,0
6035,0
6036,0
6037,0
6038,0
6039,0
6040,0
6041,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0
6056,0
6057,0
6058,0
6059,0
6060,0
6061,0
6062,0
6063,0
6064,0
6065,0
6066,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6076,0
6077,0
6078,0
6079,0
6080,0
6081,0
6082,0
6083,0
6084,0
6085,0
